"timestamp","values"
"2021-12-22T10:35:50.701+07:00","0.22253467"
"2021-12-22T10:35:50.747+07:00","0.20620148"
"2021-12-22T10:35:50.790+07:00","0.24137302"
"2021-12-22T10:35:50.837+07:00","0.34098977"
"2021-12-22T10:35:50.889+07:00","0.46023294"
"2021-12-22T10:35:50.932+07:00","0.53479826"
"2021-12-22T10:35:50.978+07:00","0.58867544"
"2021-12-22T10:35:51.030+07:00","0.6143905"
"2021-12-22T10:35:51.067+07:00","0.6114623"
"2021-12-22T10:35:51.124+07:00","0.59510416"
"2021-12-22T10:35:51.163+07:00","0.5665771"
"2021-12-22T10:35:51.211+07:00","0.5330397"
